,cmp,0,1,2,3,4,5,6
171,(주)더피알커뮤니케이션,0.9895078539848328,0.0,0.0,0.0,0.0,0.0,0.0
172,콜레오마케팅그룹(주),0.0,0.0,0.0,0.0,0.9940645694732666,0.0,0.0
173,한국디자인진흥원,0.0,0.0,0.29419708251953125,0.12746571004390717,0.0,0.0,0.5696386694908142
174,(주)이너스커뮤니티,0.6369311213493347,0.3544328212738037,0.0,0.0,0.0,0.0,0.0
175,(주)레드로버,0.017933474853634834,0.8924062252044678,0.0179387666285038,0.017921870574355125,0.017969513311982155,0.017919588834047318,0.017910603433847427
176,(주)프로그레스미디어,0.2743805944919586,0.7214750051498413,0.0,0.0,0.0,0.0,0.0
177,가우리커뮤니케이션(주),0.9338046312332153,0.011036495678126812,0.011022006161510944,0.011032880283892155,0.011059190146625042,0.011020165868103504,0.011024600826203823
178,(주)애드미션,0.0,0.9767289757728577,0.0,0.0,0.0,0.0,0.0
179,(주)아주뉴스코퍼레이션,0.25243544578552246,0.3105242848396301,0.0,0.0,0.0,0.03775707632303238,0.3964141607284546
180,디지털퍼스트(주),0.0,0.6403505802154541,0.35699263215065,0.0,0.0,0.0,0.0
181,웹스프레드(주),0.0,0.0,0.898861289024353,0.0,0.0,0.09217093884944916,0.0
182,(재)씨비에스,0.0,0.0,0.0,0.11953244358301163,0.0,0.0,0.8752323389053345
183,(주)허밍아이엠씨,0.0,0.3451055586338043,0.0,0.0,0.0,0.0,0.6207420825958252
184,(주)빅픽처팀,0.0,0.7303271889686584,0.0,0.0,0.0,0.0,0.26260635256767273
185,그랑몬스터(주),0.0,0.541144609451294,0.3800148069858551,0.07476700097322464,0.0,0.0,0.0
186,오길비코리아(유),0.0,0.9808694124221802,0.0,0.0,0.0,0.0,0.0
187,장원교육(주),0.0,0.0,0.0,0.0,0.0,0.9547032713890076,0.0
188,(주)하바스코리아,0.0,0.0,0.8186699151992798,0.0,0.17108041048049927,0.0,0.0
189,디디비코리아(주),0.0,0.7582613229751587,0.16991007328033447,0.0,0.06741387397050858,0.0,0.0
190,오쏘엔(주) 나비컴,0.0,0.0,0.0,0.0,0.9608441591262817,0.0,0.0
191,위인크(주),0.0,0.0,0.9722238183021545,0.0,0.0,0.0,0.0
192,(주)비브스튜디오스,0.0,0.6774669289588928,0.0,0.26965421438217163,0.049003347754478455,0.0,0.0
193,(주)티엠씨케이,0.0,0.39456847310066223,0.0,0.3441404402256012,0.2593265473842621,0.0,0.0
194,국립박물관문화재단,0.29301872849464417,0.0,0.0,0.0,0.0,0.6946187615394592,0.0
195,(주)빅밴드앤코,0.0,0.0,0.0,0.1382123827934265,0.8525198101997375,0.0,0.0
196,(주)아이엠애드리퍼블릭,0.0,0.6699385643005371,0.0,0.0,0.0,0.0,0.2878761887550354
197,(주)에스비에스미디어넷,0.4565031826496124,0.0,0.0,0.0,0.0,0.0,0.5357023477554321
198,(주)차이,0.0,0.9901070594787598,0.0,0.0,0.0,0.0,0.0
199,투와이드컴퍼니(주),0.0,0.6958277821540833,0.0,0.14897622168064117,0.14934201538562775,0.0,0.0
200,아시아투데이(주),0.0,0.0,0.0,0.0,0.0,0.29830676317214966,0.6938118934631348
201,허브넷굿컴퍼니닷컴(주),0.819393515586853,0.15975967049598694,0.017585523426532745,0.0,0.0,0.0,0.0
