,cmp,0,1,2,3,4,5,6,7
103,(주)타이드스퀘어,0.02017083764076233,0.0,0.977897584438324,0.0,0.0,0.0,0.0,0.0
104,(주)더메인즈,0.0,0.0,0.0,0.0,0.19265881180763245,0.0,0.6222202777862549,0.17373687028884888
105,(주)인터비즈시스템,0.31862878799438477,0.0,0.679289698600769,0.0,0.0,0.0,0.0,0.0
106,파르나스호텔(주),0.07546094059944153,0.3029945492744446,0.2806902825832367,0.0,0.0,0.0,0.0,0.33991435170173645
107,인터파크투어(주),0.6531742811203003,0.0,0.0,0.0,0.0,0.0,0.32893306016921997,0.0
108,(주)온라인투어,0.13274529576301575,0.8136171698570251,0.0,0.0,0.0,0.0,0.04743822291493416,0.0
109,(주)아이니웨딩네트웍스,0.7873861789703369,0.0,0.16939511895179749,0.0,0.03432214632630348,0.0,0.0,0.0
110,커뮤니크(주),0.4838114380836487,0.49795249104499817,0.016015445813536644,0.0,0.0,0.0,0.0,0.0
111,부킹닷컴코리아(유),0.0,0.0,0.3940974771976471,0.06198180466890335,0.0,0.0,0.5307731628417969,0.0
112,(주)엠제이플렉스,0.5069576501846313,0.0,0.1575869917869568,0.0,0.33129629492759705,0.0,0.0,0.0
113,마이크임팩트(주),0.03130214288830757,0.03130009397864342,0.03132449835538864,0.7808849811553955,0.031307660043239594,0.03127516061067581,0.031303875148296356,0.03130160644650459
114,패스트파이브,0.0,0.0,0.9991474747657776,0.0,0.0,0.0,0.0,0.0
115,웹투어(주),0.986515998840332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,조은시스템(주),0.9817482233047485,0.0,0.0,0.0,0.01437850296497345,0.0,0.0,0.0
117,(주)피투피시스템즈,0.0,0.0,0.0,0.0,0.09485028684139252,0.0,0.0,0.8969820737838745
118,(주)이지메디컴,0.010729986242949963,0.0,0.6065539717674255,0.35866791009902954,0.0,0.0,0.022150680422782898,0.0
119,에이스휴먼파워(주),0.987080454826355,0.0,0.0,0.0,0.0,0.0,0.010957624763250351,0.0
120,(주)HJ매그놀리아용평호텔앤리조트,0.0,0.23182527720928192,0.25729653239250183,0.5083219408988953,0.0,0.0,0.0,0.0
121,(주)워시스왓,0.0,0.0,0.9932823181152344,0.0,0.0,0.0,0.0,0.0
122,(주)스파크플러스,0.0,0.0,0.9992658495903015,0.0,0.0,0.0,0.0,0.0
123,(주)캘리스코,0.0,0.0,0.0,0.0,0.24060820043087006,0.0,0.0,0.7530604600906372
124,에스케이렌터카(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946555495262146
125,토요코인코리아(주),0.0,0.0,0.0,0.997897744178772,0.0,0.0,0.0,0.0
126,위티아(주),0.9497776627540588,0.0,0.0,0.04810548201203346,0.0,0.0,0.0,0.0
127,리치빔(주),0.0,0.0,0.015459772199392319,0.0,0.0,0.0,0.0,0.9821085333824158
128,(주)유칼릭스,0.885777473449707,0.0,0.023555375635623932,0.0,0.0,0.0,0.031556542962789536,0.04962610453367233
129,(주)플레이타임그룹,0.0,0.9157861471176147,0.07923699915409088,0.0,0.0,0.0,0.0,0.0
130,(주)그린카,0.0,0.0,0.9980170130729675,0.0,0.0,0.0,0.0,0.0
131,(주)유세스파트너스,0.0825905129313469,0.013464916497468948,0.0,0.0,0.0,0.0,0.9000552296638489,0.0
132,(주)씨엔알리서치,0.0,0.9119300246238708,0.0769600197672844,0.0,0.0,0.0,0.0,0.0
133,(주)트렌비,0.0,0.0,0.9986043572425842,0.0,0.0,0.0,0.0,0.0
134,(주)메쎄이상,0.11493472009897232,0.0,0.6342654824256897,0.0,0.0,0.0,0.16556262969970703,0.0775039866566658
135,한국콘텐츠진흥원,0.0,0.48985445499420166,0.12398775666952133,0.0,0.0,0.0,0.0,0.38186952471733093
136,현대씨앤알(주),0.7567664384841919,0.0,0.06525982916355133,0.0,0.0,0.0,0.0,0.17686741054058075
137,퍼솔켈리코리아(유),0.0,0.0,0.36009418964385986,0.0,0.0,0.0,0.36883464455604553,0.26018548011779785
138,(주)컨벤션법인이오컨벡스,0.0,0.0,0.24632948637008667,0.0,0.0,0.0,0.749932587146759,0.0
139,(주)신한서브,0.8333616852760315,0.0,0.0,0.0,0.0,0.0,0.16411717236042023,0.0
140,에이블현대호텔앤리조트(주),0.047047119587659836,0.26134881377220154,0.0,0.0,0.0,0.0,0.0,0.688948929309845
141,아모제푸드(주),0.0,0.0,0.0,0.0,0.0,0.0,0.9632968306541443,0.028957823291420937
142,원앤원(주),0.0,0.0,0.27488481998443604,0.6520740389823914,0.0,0.0,0.07096055895090103,0.0
143,(주)쥬비스다이어트,0.0,0.01071011833846569,0.0,0.0,0.3013971745967865,0.0,0.6865013241767883,0.0
144,(주)하이텔레서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.9964655637741089,0.0
145,(주)유니원커뮤니케이션즈,0.0,0.0646786242723465,0.0,0.0,0.0,0.0,0.9294962882995605,0.0
146,(재)서울경제진흥원,0.0,0.5505068302154541,0.34316393733024597,0.0,0.0,0.0,0.0,0.10361891239881516
147,한양대학교 산학협력단,0.45075762271881104,0.0,0.47353866696357727,0.0,0.0,0.0,0.0,0.07046326994895935
148,국립현대미술관,0.5885844230651855,0.08186759054660797,0.3263368606567383,0.0,0.0,0.0,0.0,0.0
149,(주)에프엠커뮤니케이션즈,0.0,0.0,0.5434884428977966,0.0,0.0,0.0,0.44727733731269836,0.0
150,(주)신화푸드,0.5251216292381287,0.14035798609256744,0.0,0.0,0.04646982252597809,0.0,0.0,0.2858818769454956
151,(주)제이앤비컨설팅,0.5743411183357239,0.0,0.0,0.0,0.0,0.0,0.19544242322444916,0.22127342224121094
152,아라마크(주),0.0,0.0,0.0,0.0,0.0,0.0,0.9836005568504333,0.010528002865612507
153,죠스푸드(주),0.0,0.0,0.9982435703277588,0.0,0.0,0.0,0.0,0.0
154,이즈피엠피(주),0.0,0.2062259316444397,0.790668785572052,0.0,0.0,0.0,0.0,0.0
155,이케이맨파워(주),0.6085893511772156,0.0,0.3245437741279602,0.0,0.0,0.0,0.0,0.059231169521808624
156,서울디자인재단(재),0.0,0.0,0.5555709600448608,0.0,0.0,0.0,0.0,0.4373411238193512
157,(주)에이치시티,0.0,0.0,0.0,0.7808730602264404,0.0,0.0,0.0,0.21738788485527039
158,본푸드서비스(주),0.0,0.0,0.0,0.0,0.9916529059410095,0.0,0.0,0.0
159,(주)벡스코,0.7570215463638306,0.0,0.23506881296634674,0.0,0.0,0.0,0.0,0.0
160,(재)경기문화재단,0.022463642060756683,0.0,0.19568394124507904,0.4522812068462372,0.0,0.0,0.0,0.3272413909435272
161,한국전자금융(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947198629379272
162,(주)부산롯데호텔,0.016520867124199867,0.9072474241256714,0.0,0.0,0.0,0.0,0.0,0.07198695838451385
163,미성엠프로(주),0.3087058365345001,0.0,0.0,0.0,0.0,0.5157831907272339,0.16787472367286682,0.0
164,(주)케이씨티엘,0.0,0.0,0.0693422481417656,0.36767685413360596,0.0,0.0,0.3695615530014038,0.19234207272529602
165,(주)크릭앤리버엔터테인먼트,0.27182260155677795,0.0,0.558287501335144,0.0,0.0,0.0,0.0,0.16768547892570496
166,(주)아인텔레서비스,0.0,0.0,0.27575671672821045,0.0,0.0,0.0,0.7211125493049622,0.0
167,에스케이네트웍스서비스(주),0.0,0.0,0.23131787776947021,0.6928352117538452,0.0,0.0,0.0,0.06760743260383606
168,휘닉스평창(주),0.0,0.0,0.0,0.9898083209991455,0.0,0.0,0.0,0.0
169,(주)미래비엠,0.0,0.0,0.0,0.0,0.9530383348464966,0.0,0.0,0.045138146728277206
