,company_name,adv_topic_0,adv_topic_1,adv_topic_2,adv_topic_3,adv_topic_4,adv_topic_5,dadv_topic_0,dadv_topic_1,dadv_topic_2,dadv_topic_3,dadv_topic_4,dadv_topic_5,dadv_topic_6,average_salary,total_sale,turn_over_rate
402,한국에머슨프로세스매니지먼트,0.293971985578537,0.0,0.0,0.1991583108901977,0.0,0.4976764023303985,0.2566131353378296,0.0,0.142561987042427,0.4417029321193695,0.0,0.0,0.1552428156137466,5458,2.1,0.06
403,코리아이플랫폼,0.3055346310138702,0.0,0.3458066284656524,0.0,0.0,0.3376809358596802,0.0847368538379669,0.0,0.1015620827674865,0.1368419975042343,0.2187365144491195,0.4570100009441376,0.0,4820,4967.1,0.3
404,투쿨포스쿨,0.0,0.0,0.1003937497735023,0.0128652481362223,0.0,0.8831059336662292,0.0,0.0,0.1668846011161804,0.0,0.4832609891891479,0.0,0.3413296937942505,4066,705.2,0.42
405,머크,0.0,0.0,0.0105927689000964,0.9867742657661438,0.0,0.0,0.0,0.1840835213661193,0.6324495673179626,0.0,0.1611963808536529,0.0208402704447507,0.0,6032,3858.5,0.13
406,케이지케미칼,0.070005752146244,0.0929474309086799,0.3967135548591614,0.0678638815879821,0.0875977352261543,0.2848716676235199,0.5014693737030029,0.0,0.0,0.1177768856287002,0.2201690673828125,0.0245935469865798,0.1340382993221283,6098,1601.4,0.18
407,뉴트리원,0.0,0.2338932603597641,0.1068069338798523,0.0,0.0,0.6523671746253967,0.0,0.0,0.0598812587559223,0.0,0.4974347054958343,0.0,0.442207932472229,5742,2686.0,0.25
408,선진로지스틱스,0.0,0.33877032995224,0.0,0.2247023582458496,0.0,0.4335715174674988,0.1845638900995254,0.0,0.1395275294780731,0.0,0.312848836183548,0.0,0.3521679937839508,4724,540.6,0.34
409,디만트코리아,0.0,0.0,0.0,0.0,0.0,0.992970883846283,0.0,0.0,0.0,0.0,0.0,0.0,0.99798846244812,4186,209.3,0.39
410,서영이앤티,0.0,0.0979673191905021,0.1572957038879394,0.4460329413414001,0.0297202337533235,0.2686785757541656,0.0,0.0,0.3976328670978546,0.0,0.5798202157020569,0.0,0.0213942155241966,4367,822.9,0.48
411,버버리코리아,0.0,0.0,0.1747949719429016,0.0430418960750103,0.4709046483039856,0.3086490631103515,0.0,0.0,0.5213269591331482,0.0,0.0,0.4110858142375946,0.0636281073093414,4345,2431.1,0.46
412,퀴네앤드나겔,0.2401201725006103,0.1115962490439415,0.0,0.6464338302612305,0.0,0.0,0.013126422651112,0.1670959144830703,0.2919609248638153,0.1023337095975875,0.3945997655391693,0.0303796138614416,0.0,6032,3098.4,0.23
413,더블유컨셉코리아,0.0,0.0,0.3805417120456695,0.3658419847488403,0.0,0.2520103752613067,0.0,0.0,0.5806569457054138,0.0,0.4163526594638824,0.0,0.0,5224,999.9,0.15
414,한국일본통운,0.1227036118507385,0.0,0.2636783123016357,0.4917073845863342,0.1200180724263191,0.0,0.404423326253891,0.0835255682468414,0.1665758043527603,0.0,0.3430695235729217,0.0,0.0,6032,1682.3,0.15
415,자안그룹,0.0167869701981544,0.0167731083929538,0.0167972687631845,0.0168145596981048,0.0168547183275222,0.9159733653068542,0.0358471758663654,0.0358411185443401,0.0358395017683506,0.0358264558017253,0.7848836183547974,0.0358603969216346,0.0359017327427864,2099,495.7,2.04
416,에스엔패션그룹,0.0,0.0283068995922803,0.0,0.0,0.4767404496669769,0.4903402328491211,0.0,0.0,0.5966036319732666,0.0,0.0,0.0,0.3998787999153137,3575,636.2,0.71
417,롯데상사,0.1417309194803238,0.0,0.1664037853479385,0.4600924253463745,0.1663667261600494,0.0643049702048301,0.3266589939594269,0.0,0.1714373975992202,0.0,0.4573170840740204,0.0430598817765712,0.0,5747,5805.7,0.18
418,포탈하이웨이,0.0,0.4301212430000305,0.0,0.0222185682505369,0.5409183502197266,0.0,0.0,0.251943826675415,0.0,0.0,0.0,0.0819474905729293,0.6600695848464966,4768,966.1,0.37
419,한국무라타전자,0.2379600405693054,0.0,0.3670971691608429,0.3924309313297272,0.0,0.0,0.1269476413726806,0.0,0.0,0.0,0.6643325686454773,0.2066844701766967,0.0,6032,1400.0,0.08
420,비기닝리테일,0.0,0.0,0.0679366737604141,0.0489613078534603,0.0,0.8814713954925537,0.0,0.0,0.1777517646551132,0.0,0.442036896944046,0.0,0.3792932629585266,3512,275.8,0.61
421,디자인벤처스,0.0,0.0,0.0,0.0,0.050775796175003,0.9438376426696776,0.0,0.0,0.0,0.0,0.2349701076745987,0.0,0.7559934258460999,4069,262.4,0.52
422,위본모터스,0.0,0.4109117984771728,0.0684092044830322,0.0,0.4108616709709167,0.1074442043900489,0.1198647022247314,0.0,0.1285868734121322,0.0,0.1038400009274482,0.1722030639648437,0.4733952581882477,4148,3023.7,0.48
423,전자랜드,0.0,0.0,0.081299714744091,0.2561908066272735,0.6484732031822205,0.0,0.0,0.0,0.0,0.0,0.0,0.7123202681541443,0.268811285495758,5287,8783.5,0.5
424,피피비스튜디오스,0.0,0.0,0.0,0.6438159346580505,0.0,0.3501634001731872,0.0,0.0,0.48148113489151,0.0,0.5088236331939697,0.0,0.0,3993,200.2,0.23
425,스와로브스키코리아,0.0,0.0,0.1469272077083587,0.538241982460022,0.0,0.310062974691391,0.0,0.0,0.3011737167835235,0.0,0.0,0.6933497190475464,0.0,3904,671.1,0.38
426,한국노바티스,0.0,0.0,0.1361750811338424,0.8558104038238525,0.0,0.0,0.0,0.1732013523578643,0.5173435807228088,0.0,0.0,0.3041884303092956,0.0,6032,5442.3,0.23
427,디케이메디칼솔루션,0.0537185072898864,0.3084434866905212,0.1075074300169944,0.3925659656524658,0.1372897922992706,0.0,0.0320985130965709,0.0,0.0353114269673824,0.5150187611579895,0.3306099474430084,0.0,0.080870620906353,5614,650.5,0.19
428,한국알콘,0.0,0.0,0.601125955581665,0.3921394348144531,0.0,0.0,0.0145777100697159,0.0,0.4006795883178711,0.0,0.3208346664905548,0.2598082423210144,0.0,6032,2383.6,0.14
429,대상베스트코,0.217121884226799,0.0,0.0,0.0,0.7636149525642395,0.0,0.0,0.0,0.306673139333725,0.0,0.0,0.0295917857438325,0.6544770002365112,1912,5715.4,1.48
430,한국로슈진단,0.0,0.0,0.1368321478366851,0.8573617935180664,0.0,0.0,0.0,0.0,0.6518552303314209,0.2024299055337906,0.0,0.1411931216716766,0.0,6032,3413.3,0.09
431,마카스,0.0,0.0,0.0,0.756585955619812,0.0251152478158473,0.213783711194992,0.0,0.0,0.0,0.0,0.549365758895874,0.0,0.4436687231063843,4207,185.1,0.22
432,오아,0.0,0.0,0.4716882407665252,0.0,0.0,0.5268589854240417,0.0,0.0,0.0290073733776807,0.0,0.4977964460849762,0.0,0.4727304577827453,4816,891.9,0.32
433,한솔로지스틱스,0.3297156095504761,0.0,0.2812905311584472,0.0536145567893981,0.0,0.3332193493843078,0.0107032218948006,0.5737349390983582,0.051491230726242,0.0,0.16116563975811,0.2013073861598968,0.0,2745,7.8,0.2
434,아트라스콥코코리아,0.02971444837749,0.0,0.1926149576902389,0.5400619506835938,0.2364144027233123,0.0,0.0,0.2533857226371765,0.2868416309356689,0.0,0.3407189548015594,0.0666162595152854,0.0516094006597995,5911,1651.9,0.18
435,행복나래,0.4464389383792877,0.0,0.2248488515615463,0.3245170414447784,0.0,0.0,0.0,0.0,0.3160996735095978,0.0,0.6743662357330322,0.0,0.0,5378,9256.8,0.13
436,휠라홀딩스,0.0,0.0,0.2459304183721542,0.4429402649402618,0.0,0.3041059374809265,0.0,0.2512119114398956,0.0,0.0283785425126552,0.6290138959884644,0.0859457477927208,0.0,5386,2994만원,0.25
437,인터파크인터내셔널,0.0,0.0,0.0,0.0,0.3556825518608093,0.6282610893249512,0.0,0.0,0.0,0.0,0.0,0.0,0.9876995086669922,3267,255.3,0.5700000000000001
438,STX,0.8573446869850159,0.0,0.0,0.1306121051311493,0.0,0.0,0.0,0.0,0.0,0.0,0.9886751770973206,0.0,0.0,7133,6478.0,0.27
439,디엔컴퍼니,0.0512593761086463,0.3315438032150268,0.0,0.0,0.0,0.6056893467903137,0.0,0.0,0.3889745771884918,0.0,0.1688841432332992,0.0,0.4318978190422058,4081,386.2,0.34
440,마녀공장,0.0,0.0,0.0183161459863185,0.2845220863819122,0.0,0.6956629753112793,0.0,0.0,0.187021404504776,0.0,0.4539473056793213,0.0,0.3579763174057007,4731,626.2,0.17
441,한국금거래소쓰리엠,0.0,0.432875245809555,0.0,0.0,0.0,0.5624173879623413,0.1889549195766449,0.0,0.2361045479774475,0.0777326375246048,0.0,0.1409155577421188,0.3546795845031738,4047,2700.0,0.45
442,더샘인터내셔날,0.0,0.0,0.0,0.0,0.0,0.9831658601760864,0.0,0.0,0.0832019820809364,0.0,0.3595234155654907,0.0,0.5524120330810547,4943,509.1,0.12
443,오토앤,0.0,0.0,0.2689703404903412,0.0,0.0839049145579338,0.6453126072883606,0.0456900484859943,0.0,0.2958925366401672,0.0912581086158752,0.1674433201551437,0.0,0.3989382982254028,4119,501.2,0.3
444,밀레에델바이스홀딩스,0.4519573450088501,0.0,0.0,0.0,0.0,0.52932208776474,0.0,0.0,0.0,0.389936238527298,0.594126284122467,0.0,0.0,4019,50.6,0.21
445,동성모터스,0.0,0.0,0.0,0.4319791495800018,0.5643786191940308,0.0,0.0418005660176277,0.0,0.0,0.1741076707839965,0.3715256750583648,0.0235340408980846,0.3880655765533447,4732,6605.0,0.22
446,오픈갤러리,0.0,0.0,0.0,0.7357851266860962,0.0,0.2600614428520202,0.0,0.0,0.9437035322189332,0.0,0.0,0.0483626946806907,0.0,3167,41.6,0.8200000000000001
447,인터지스,0.2199186980724334,0.2652100622653961,0.5092561841011047,0.0,0.0,0.0,0.0194580536335706,0.2931089997291565,0.0,0.0,0.6825277209281921,0.0,0.0,6107,5432.0,0.12
448,동신툴피아,0.0,0.1175939962267875,0.0,0.0,0.5247372984886169,0.3543888628482818,0.36086305975914,0.0,0.0,0.0,0.0,0.0,0.6324219107627869,4325,1779.6,0.23
449,에어서울,0.1738689541816711,0.0,0.0430539511144161,0.3271938264369964,0.0,0.4501731097698211,0.2273430824279785,0.0802701339125633,0.0,0.0,0.3735232353210449,0.0,0.3141343593597412,4561,650.4,0.61
450,한국허벌라이프,0.0,0.0,0.0,0.631230890750885,0.2435286492109298,0.1201822459697723,0.0,0.1312701553106308,0.0805771872401237,0.0,0.5178753137588501,0.2668619453907013,0.0,5932,1565.6,0.17
451,농협물류,0.0204452164471149,0.2340069413185119,0.0873046293854713,0.558941662311554,0.0972001552581787,0.0,0.099356785416603,0.4791433215141296,0.0,0.0,0.2639359831809997,0.153578445315361,0.0,5538,4630.2,0.24
452,사운드캣,0.0,0.0,0.0,0.0,0.3056664764881134,0.6725866198539734,0.0,0.0,0.0297910533845424,0.0,0.5001043677330017,0.0,0.4630200266838074,3241,74.4,0.3
453,크록스코리아,0.0,0.0,0.1829680204391479,0.4870039522647857,0.0,0.326933890581131,0.0,0.0,0.4644855856895447,0.0,0.4515512883663177,0.0479197911918163,0.0346810147166252,5704,1365.2,0.16
454,대원씨티에스,0.0,0.1211477890610694,0.5233832001686096,0.2627466320991516,0.0,0.0907510891556739,0.0732573494315147,0.0,0.0785758718848228,0.0,0.6421458125114441,0.2028951793909073,0.0,4999,7657.9,0.22
455,크리스챤디올꾸뛰르코리아,0.0,0.0,0.573514997959137,0.1575209945440292,0.0815588384866714,0.1853397935628891,0.0831208303570747,0.0,0.1649126559495926,0.0,0.0,0.4220820367336273,0.328459233045578,5422,6138.6,0.26
456,한국트럼프지엠비에이취,0.0,0.2255041152238845,0.0,0.7186393141746521,0.0540263876318931,0.0,0.0,0.50999915599823,0.0656223595142364,0.1050896719098091,0.0247454140335321,0.0202021338045597,0.2739141285419464,5690,1476.8,0.09
457,윈시스템즈,0.050133965909481,0.0,0.0,0.0,0.7697370052337646,0.1726980805397033,0.0,0.0,0.0,0.0,0.373125821352005,0.0,0.6224461793899536,4816,451.5,0.44
458,페르노리카코리아,0.0,0.0,0.586700439453125,0.4010728597640991,0.0,0.0,0.0,0.3003346621990204,0.2993240058422088,0.0,0.3915134370326996,0.0,0.0,6032,1204.8,0.26
459,한국에이브이엘,0.1273456960916519,0.0,0.0,0.6736619472503662,0.1952476650476455,0.0,0.0,0.0,0.2766145169734955,0.0,0.7190619707107544,0.0,0.0,5867,312.8,0.24
460,호전실업,0.6938779950141907,0.0,0.0,0.0,0.0,0.2915947437286377,0.4757417440414428,0.0,0.0,0.0,0.0,0.0,0.520482063293457,5726,3181.1,0.29
461,진인프라,0.0,0.0742548331618309,0.2478809803724289,0.2782391011714935,0.3975184857845306,0.0,0.0113549064844846,0.1194763481616973,0.1822350323200225,0.3926358222961426,0.2709743678569793,0.0,0.0226798616349697,4328,1364.5,0.34
462,지에스글로벌,0.1795295923948288,0.4396068155765533,0.0,0.0,0.0,0.376139760017395,0.3463208377361297,0.0884338989853859,0.1806022822856903,0.0,0.3817907273769378,0.0,0.0,8210,3500.0,0.1
463,고려해운항공,0.1307574659585952,0.4294747710227966,0.0262321792542934,0.1307708024978637,0.0,0.2814159989356994,0.3846181631088257,0.1479720473289489,0.0,0.0,0.1585597395896911,0.0158497523516416,0.2914228141307831,5348,1307.2,0.28
464,인터파크큐브릿지,0.0,0.0,0.0,0.0,0.646981954574585,0.3313196003437042,0.0,0.0,0.0,0.0,0.5156247615814209,0.0,0.478397786617279,3439,757.8,0.35
465,트리,0.048985805362463,0.0,0.0,0.0783681198954582,0.0283230580389499,0.8430026173591614,0.0,0.0,0.1384965032339096,0.0,0.0,0.0,0.8602151274681091,2410,7843만원,0.33
466,제이티인터내셔널코리아,0.1088345944881439,0.0,0.1023124977946281,0.6156920790672302,0.0419100373983383,0.130217969417572,0.0,0.388584554195404,0.2396278381347656,0.0,0.0747241377830505,0.0989699512720108,0.1970464289188385,6032,2004.5,0.09
467,한국미쓰비시전기오토메이션,0.3318831622600555,0.0,0.5261629223823547,0.1396142244338989,0.0,0.0,0.2601021528244018,0.3502156734466553,0.0674115419387817,0.077434092760086,0.089223138988018,0.1549333930015564,0.0,6032,3271.9,0.06
468,한국후지필름,0.0668228194117546,0.0,0.4833298623561859,0.0,0.2574504613876343,0.1891595125198364,0.3012108504772186,0.0,0.0666438192129135,0.0,0.6290750503540039,0.0,0.0,5373,598.0,0.3
469,삼천리자전거,0.1794937998056411,0.2198798507452011,0.1961913555860519,0.0466449260711669,0.0308084394782781,0.326981633901596,0.1431206613779068,0.0,0.0,0.0,0.6186538934707642,0.0673730447888374,0.1675418466329574,5384,1122.8,0.2
470,신코,0.0595271326601505,0.3092730343341827,0.0,0.2871773242950439,0.1141015365719795,0.2278397679328918,0.1773591488599777,0.3387537598609924,0.0,0.0,0.4762349724769592,0.0,0.0,5426,229,0.12
471,한국로지스풀,0.0,0.6327630281448364,0.1179358661174774,0.2472551017999649,0.0,0.0,0.0462985709309577,0.0,0.0,0.0,0.6878336668014526,0.2641944289207458,0.0,5195,6534.3,0.27
472,비엠케이리미티드,0.0,0.0,0.0,0.0,0.0,0.9831603765487672,0.0,0.0,0.0,0.0,0.0,0.0638096258044242,0.9336285591125488,3369,110.5,0.81
473,에스엠케이티앤아이,0.1746935099363327,0.0,0.0,0.024459071457386,0.1045566573739051,0.6943660378456116,0.0,0.0,0.1021838188171386,0.0,0.5064526796340942,0.2175786644220352,0.1720704585313797,4156,927.6,0.4
474,비브라운코리아,0.1568483561277389,0.0,0.4008860290050506,0.4373216927051544,0.0,0.0,0.0,0.0,0.8254019618034363,0.0,0.1222254857420921,0.0466377958655357,0.0,6032,1204.5,0.18
475,에스케이가스,0.2137167900800705,0.3179724216461181,0.0,0.3513510823249817,0.0,0.1150683388113975,0.154536485671997,0.2069647759199142,0.1173096820712089,0.0,0.4191793203353882,0.1006302386522293,0.0,11252,5000.0,0.14
476,마스타자동차관리,0.2328801155090332,0.0,0.0,0.0,0.7381879091262817,0.0193920172750949,0.0,0.0,0.0,0.3845410645008087,0.0,0.0,0.6061431169509888,4742,931.0,0.21
477,유센로지스틱스코리아,0.1024916619062423,0.0,0.2837753891944885,0.0,0.6118703484535217,0.0,0.2809832394123077,0.3214071393013,0.0,0.0,0.2876845300197601,0.047225035727024,0.0620692409574985,5604,619.0,0.13
478,캐논코리아컨슈머이미징,0.0168555248528718,0.2621451914310455,0.0168585032224655,0.0168233569711446,0.6705164313316345,0.0168009884655475,0.9217117428779602,0.0130494348704814,0.0130480797961354,0.0130618652328848,0.013051270507276,0.013044461607933,0.0130331385880708,5932,461.2,0.19
479,한국아스텔라스제약,0.0,0.0,0.0717225968837738,0.9208007454872132,0.0,0.0,0.0,0.1058813855051994,0.2648684680461883,0.0,0.6236222982406616,0.0,0.0,6032,2656.8,0.13
480,디에이치엘서플라이체인코리아,0.0691639482975006,0.0,0.211557850241661,0.6098132133483887,0.1079339012503624,0.0,0.0,0.0801261067390441,0.292036771774292,0.0276004970073699,0.0974393114447593,0.240618035197258,0.2617533206939697,5206,680.9,0.25
481,보쉬렉스로스코리아,0.2646551728248596,0.1097984313964843,0.2568587362766266,0.3656809628009796,0.0,0.0,0.1432123184204101,0.3897580802440643,0.0,0.1086592525243759,0.3552959859371185,0.0,0.0,5847,1151.9,0.11
482,서흥인터내셔날,0.0,0.0,0.0,0.0,0.477964699268341,0.5156818628311157,0.0,0.0,0.0,0.0558476373553276,0.1970331817865371,0.0,0.7451997399330139,3616,224.1,0.31
483,루미가넷,0.0421096645295619,0.0419825762510299,0.041952408850193,0.0421966835856437,0.7896825671195984,0.0420760586857795,0.0,0.0,0.0,0.0,0.0,0.9426011443138124,0.0,2717,40.8,0.67
484,박스터,0.0,0.0,0.1674006134271621,0.826062023639679,0.0,0.0,0.0,0.0,0.4047609269618988,0.0,0.5892135500907898,0.0,0.0,6032,2449.0,0.17
485,세방익스프레스,0.0,0.0,0.4548716247081756,0.0,0.0,0.539557933807373,0.08293167501688,0.0,0.0476531274616718,0.0,0.5789951086044312,0.1337873786687851,0.1549030989408493,5161,2141.6,0.19
486,세이브존,0.1046290323138237,0.0,0.222503662109375,0.0,0.4796373248100281,0.1830461621284485,0.1251023709774017,0.0,0.0,0.0,0.0,0.1423825770616531,0.7235492467880249,5057,529.7,0.32
487,한국엔드레스하우저,0.3336119055747986,0.0,0.0,0.6594423055648804,0.0,0.0,0.0,0.3074459433555603,0.3875100314617157,0.0,0.2308139055967331,0.0,0.0704538375139236,6032,726.2,0.11
488,혼다코리아,0.1344601958990097,0.0290527865290641,0.1764251142740249,0.0336773730814456,0.1277301907539367,0.4986543357372284,0.0869123935699462,0.0,0.0977559089660644,0.0,0.2974340915679931,0.0,0.5155704617500305,5790,2892.9,0.28
489,케이씨티시,0.4019475877285003,0.594991147518158,0.0,0.0,0.0,0.0,0.3793289065361023,0.2714386284351349,0.0,0.0859194844961166,0.0,0.2616378664970398,0.0,6251,4659.9,0.14
490,프리미엄패스인터내셔널,0.0,0.0,0.0,0.4652012884616852,0.2988072335720062,0.2323830425739288,0.0,0.0,0.0,0.0,0.2179712653160095,0.0,0.7770467400550842,2826,58.7,0.8
491,고려해운,0.360264390707016,0.0,0.6298204064369202,0.0,0.0,0.0,0.486722469329834,0.2008993625640869,0.3042919337749481,0.0,0.0,0.0,0.0,3731,5.0,0.11
492,한국스트라이커,0.0,0.0,0.2944778501987457,0.6985824704170227,0.0,0.0,0.0,0.0,0.4126300811767578,0.0,0.5813385844230652,0.0,0.0,6032,1485.8,0.2
493,한국야스카와전기,0.0,0.5019819736480713,0.3029629588127136,0.0,0.1242803856730461,0.0685853436589241,0.0,0.0,0.0,0.0,0.9841792583465576,0.0,0.0122500136494636,6032,2180.4,0.12
494,더클래스효성,0.0833158865571022,0.0,0.0161781106144189,0.1515071839094162,0.7455933690071106,0.0,0.3316278755664825,0.0,0.3769696652889251,0.0,0.0,0.2056816071271896,0.0824090167880058,5481,1400.0,0.18
495,피플앤코,0.0,0.1544918417930603,0.0,0.0,0.0,0.834123432636261,0.0,0.0,0.0,0.0,0.0,0.0,0.9906426072120668,3891,229.8,0.64
496,야마하뮤직코리아,0.0,0.0,0.4393737614154815,0.4834847450256347,0.0392437912523746,0.0358560718595981,0.0,0.0416534282267093,0.4360701143741607,0.0,0.5106468200683594,0.0,0.0,5645,844.9,0.11
497,태영상선,0.2529048919677734,0.0628829970955848,0.5904780626296997,0.0,0.0,0.0908051431179046,0.0,0.0,0.0,0.0,0.4589311778545379,0.0841427892446518,0.4535087347030639,4829,999.2,0.51
498,넥스트플레이어,0.0,0.0,0.0,0.0,0.0,0.997711718082428,0.0,0.0,0.3097470998764038,0.0,0.3340450525283813,0.0,0.3555022776126861,4356,144.7,0.86
499,우신라보타치,0.0,0.3936775326728821,0.0,0.0267898868769407,0.0,0.5730477571487427,0.0,0.0,0.0,0.0,0.0,0.0,0.9919543266296388,4259,212.9,0.35
500,공항철도,0.7393284440040588,0.0363742411136627,0.0,0.0,0.2197022289037704,0.0,0.5177932977676392,0.4180383682250976,0.0,0.0,0.0,0.0604892373085022,0.0,6032,4186.5,0.07
501,복정제형,0.152343213558197,0.1533267498016357,0.0,0.0,0.3574495911598205,0.3353413045406341,0.0,0.0,0.0528649911284446,0.0,0.4144389629364013,0.0,0.531363844871521,3147,1074.8,0.35
502,하니웰애널리틱스,0.0,0.1829376071691513,0.040574949234724,0.7305492758750916,0.0431757159531116,0.0,0.0,0.0,0.1199968382716178,0.0,0.8752505779266357,0.0,0.0,2815,1523.9,1.18
503,아식스코리아,0.0,0.0,0.0,0.901569962501526,0.0,0.0911896899342536,0.0120424591004848,0.0,0.016871090978384,0.0,0.8291305899620056,0.0,0.1373746544122696,3929,966.5,0.74
504,제때,0.2944928407669067,0.2331653982400894,0.0655967593193054,0.4050460457801819,0.0,0.0,0.2558433413505554,0.0,0.1067449450492858,0.0835696905851364,0.1328468918800354,0.4084480106830597,0.0120655819773674,5310,2292.4,0.16
505,솔리드이엔지,0.0,0.0,0.0,0.0,0.980895221233368,0.0,0.0,0.0,0.0,0.0,0.8326265215873718,0.1552102416753769,0.0,4690,526.7,0.35
506,애터미,0.0210418868809938,0.1766111999750137,0.0892323106527328,0.6854313611984253,0.0239133406430482,0.0,0.0,0.0,0.6354596614837646,0.0753120779991149,0.0276124123483896,0.2597275376319885,0.0,6032,1100.0,0.06
507,엔투비,0.5875869989395142,0.1863995194435119,0.1414620578289032,0.0,0.0829243957996368,0.0,0.0657486841082573,0.0,0.0200239270925521,0.0,0.7245696187019348,0.1883986890316009,0.0,1350,1.3,0.33
